customer_unique_id,payment_type,total_payment_installments,total_payment_value,geolocation_lat,geolocation_lng,total_payment_sequential
d89b8a8179c94edc9c398d57ebf3bf0d,credit_card,9.0,502.75,-20.3006,-40.295,1.0
d89df8031e142bb5a28f16211b3ada43,credit_card,5.0,418.92,-5.6429,-37.26,1.0
d8affa4d71cb3ab186436bad8862f470,credit_card,10.0,317.15,-22.9186,-43.2572,1.0
d8bb2d0ace3d0bdf4f2c7a95a9900360,boleto,1.0,103.98,-23.522,-47.4744,1.0
d8da053d4cb055920f2667f2ba038f0c,boleto,1.0,70.16,-23.7375,-46.5758,1.0
d8dcf12d3642e1ae95c06ac28a086e0b,credit_card,6.0,208.87,-19.7864,-47.9377,1.0
d8e4bf349af9df104faeef494ad2c6de,boleto,1.0,69.33,-23.9952,-46.2597,1.0
d8e4ff94b73188559d77f9555571d021,credit_card,1.0,46.69,-21.8658,-43.0075,1.0
d8fec42fe6e875b09a809547f72a73cb,credit_card,2.0,194.37,-19.931,-43.936,1.0
d8fece14a59c5939a720ef29fcd18545,credit_card,1.0,34.0,-29.6809,-51.1035,1.0
d9102c0ae3ddbbf40ce0bc570ecd409a,credit_card,2.0,183.98,-19.458,-44.2481,1.0
d9182344e9315a87d1ba3b291029c8ab,debit_card,1.0,128.95,-21.5529,-42.1962,1.0
d92d360562e974e2cfeee5589472bcf3,credit_card,3.0,58.69,-23.6202,-46.5641,1.0
d94652295fedf480163e4bacac00e947,boleto,1.0,39.1,-29.4527,-51.3022,1.0
d94a50f9cddac0907ae02f2b8589361d,credit_card,1.0,59.33,-23.6427,-46.6974,1.0
d94ddb6d06280e9021c8e094a8cae712,boleto,1.0,41.88,-23.6328,-46.7357,1.0
d96579e3cfb6d4f233fc048ecc6c0b12,credit_card,1.0,163.77,-18.7634,-44.4332,1.0
d97918f04ae8a0b8e8c8aa5be14b965a,credit_card,1.0,54.33,-23.6574,-46.7681,1.0
d98e8bc69613567a40627c7cf5a8b8af,credit_card,3.0,79.22,-22.8955,-42.9369,1.0
d992447e02093cff2f784f9602d1f72c,credit_card,1.0,50.0,-25.4257,-49.2539,1.0
d99cf97b199a5b8cfb557442f32de75b,boleto,1.0,113.41,-23.4885,-46.6455,1.0
d9a5ebf62ff59b5cef9e4e36b6a76f7e,credit_card,1.0,103.13,-29.7067,-53.8722,1.0
d9ad5b8ce105bd3baced4648987fbbfc,boleto,1.0,310.29,-23.5351,-46.6096,1.0
d9b2fdebb3f293e4f8eeb174c035cc2c,credit_card,1.0,50.0,-15.7889,-48.1248,1.0
d9b9b04147bb5cf5c5cd8c114b3cca35,credit_card,2.0,153.59,-23.2169,-45.9086,1.0
d9d377accc816fe2dd7cea89daefdbc3,credit_card,10.0,106.38,-16.3638,-46.8953,1.0
d9fa48508fd9b6eb33106c7f57281d4a,credit_card,3.0,261.18,-23.013,-43.4655,1.0
d9ff7e37d7bf448abb783a6e56462d93,debit_card,1.0,252.74,-4.9424,-40.538,2.0
da010535ae63c9fd86077efeadcd5e88,credit_card,2.0,198.13,-15.8076,-47.9023,1.0
da04cd5150876b9ffcf261b880fd48cf,credit_card,4.0,80.21,-25.4582,-49.185,1.0
da05ea5cac5fe341178e62ae03d522b8,boleto,1.0,174.86,-20.4721,-54.5486,1.0
da15d74b6a2c61280c0307cc93b32876,credit_card,20.0,264.62,-22.5317,-44.2037,3.0
da2026f844d8833800d5ab729cf212b2,boleto,1.0,194.25,-22.9168,-43.2316,1.0
da22295df05d9144c3068c7685cf6c52,credit_card,1.0,48.13,-18.5968,-48.6976,1.0
da26c8a88b689a477e09c8192a7ee0d6,credit_card,6.0,124.46,-23.4578,-46.421,1.0
da3176601c624fd9cdb0b9512f99c525,credit_card,4.0,128.01,-21.7118,-43.4364,1.0
da45a9a1df408c39f013b9b0b505042c,credit_card,1.0,53.66,-15.7844,-47.917,1.0
da45dcbecb45111176897e91db1d9e53,credit_card,4.0,81.91,-30.0652,-51.1998,1.0
da47eee6ab68b4f7bbc41cab7d98459a,boleto,1.0,86.15,-20.8104,-49.3485,1.0
da4f111c2d1cbf0d1a861edac906e48f,credit_card,8.0,1711.63,-30.0463,-52.8908,1.0
da533dfdc1a3ab068ab6107f443c6a9f,credit_card,6.0,631.8,-22.8498,-43.3809,1.0
da5b37d060b609736157deff1c1313e5,boleto,1.0,35.09,-23.5695,-51.4676,1.0
da796f7f3330e18ea6f35c51701f4eff,credit_card,3.0,134.58,-23.6931,-46.806,1.0
da79f631be2ff2b72fae0427676727bc,credit_card,3.0,129.22,-9.6477,-35.7062,1.0
da7b330ad19739e67a9f4ecbdb5f7733,boleto,1.0,328.94,-12.1375,-38.4052,1.0
da8198ea45b815ac5588df1dc7f66661,boleto,1.0,87.22,-22.9221,-46.5401,1.0
da8a310d79c854cff220dc0852d50230,boleto,1.0,23.78,-23.3163,-45.9406,1.0
da90ce986b770be13138f9bb6ebdab7c,credit_card,2.0,583.63,-22.9842,-43.225,1.0
da938ecdfde4d90f6c247bfa5233c66a,credit_card,5.0,105.48,-21.9505,-48.0022,1.0
da94701aea5998443813c482169d0b06,boleto,1.0,88.28,-23.0591,-51.0375,1.0
da958308298321fb8d5fb1432e2d3bf6,credit_card,1.0,219.87,-23.6494,-46.7007,1.0
daae9198478758240e3e2e7b83a7448d,credit_card,1.0,97.88,-23.5996,-46.6378,1.0
dab42470534eadccc6e18c8bc9ae4b4d,boleto,1.0,275.72,-22.9237,-43.6829,1.0
dabdf41647cd0e4bde8f4632d1891d8d,credit_card,1.0,48.15,-23.4092,-46.5149,1.0
dabfb46e557987c1797d05a1b387cfd3,credit_card,1.0,62.59,-23.2117,-46.7629,1.0
dac384a05ea82b92f2cf956916353fe5,credit_card,2.0,210.11,-22.932,-47.1118,1.0
dacc6ebbfa14d7f72e6fb93e419d205c,credit_card,1.0,97.0,-20.345,-40.2879,1.0
daf000736a5b97b67531b55ead4aff33,credit_card,2.0,54.74,-23.6397,-46.6569,1.0
daf7dfe5576b8c581e8353aa8608a008,credit_card,1.0,309.72,-23.0738,-46.5566,1.0
daf8072197465eabacb942e6f644585a,credit_card,1.0,30.255000000000003,-23.6863,-46.7459,1.0
dafed84bd81b77b98a60f77155d1a592,boleto,1.0,182.44,-23.5179,-47.14,1.0
db03954a9a1cc5e71f6e0f73e81a628c,credit_card,5.0,191.98,-20.9353,-54.9632,1.0
db099e198b4917d0ec8df30e68e878dd,credit_card,1.0,103.08,-23.4773,-46.6565,1.0
db13e24868366320abdfb4139a989657,credit_card,1.0,27.36,-23.9636,-46.2521,1.0
db1522683081086b5175654322308a04,credit_card,2.0,63.23,-23.465,-50.761,1.0
db3a92fd262856b239bdbd6222700c13,credit_card,2.0,234.05,-22.4129,-47.5793,1.0
db3f7696bd3e4d37154c016633fe1779,credit_card,4.0,47.63,-23.5011,-47.5186,1.0
db51bbaef0cbd71bb1f27f5378eeb775,credit_card,1.0,31.38,-23.9553,-46.2739,1.0
db66ca7106fa4e5ec8568de04f6cf6be,boleto,1.0,53.01,-18.0104,-49.3792,1.0
db66f0f2bc1db90affdf2b8bf67f973f,credit_card,1.0,69.33,-23.174,-46.8529,1.0
db6a3415113111c49e13e8ca75037728,credit_card,1.0,77.16,-18.9471,-46.9915,1.0
db7139dd202dfc6da9e4b05902c713a4,credit_card,1.0,79.62,-21.1933,-50.4528,1.0
db7a15d5265e4f070acc1c04384b8f9b,credit_card,2.0,143.28,-23.4905,-46.4724,1.0
db7edcf38f0103c22a7231d6b9ce61c9,credit_card,1.0,36.72,-23.6085,-46.5713,1.0
db894ce6057f414cb36be0e6def98f9c,credit_card,1.0,88.2,-17.6016,-42.149,1.0
db8e17d05979207386d9afaa929a52a1,credit_card,1.0,40.39,-23.4905,-46.4724,1.0
db8f20eb2d6a57e2e187142f6d400be1,credit_card,3.0,32.43,-22.8735,-43.3657,1.0
db977788293a64073047f4afca1d4b0e,credit_card,2.0,174.86,-25.43,-49.2713,1.0
db99289567e2c741bcc6efe55b30215d,credit_card,2.0,134.59,-19.8854,-44.0474,1.0
dba44fa5bb77dcc2c8014bc23c16779a,boleto,1.0,63.13,-21.4239,-41.692,1.0
dbc15c7715d2a44a2a001c539ed328dd,boleto,1.0,55.0,-19.4688,-42.5639,1.0
dbcccf777a4321bfa9977dfb8306cb89,credit_card,1.0,172.3,-23.0108,-43.3099,1.0
dbd1af8ed38bd109a34b02c581643c48,credit_card,4.0,76.74,-12.5721,-55.7145,1.0
dbe3f4e2e46a955ca13fc1554528dd5e,credit_card,1.0,65.34,-23.0037,-43.3408,1.0
dbfe23b029b26c3efa13eb1fe97a8c60,credit_card,2.0,160.44,-22.7265,-47.3681,1.0
dc1221bff5d560f492a67e8353078d6d,credit_card,2.0,143.12,-18.5073,-54.7488,1.0
dc15964419d46e144f22f505d4916c33,credit_card,10.0,154.72,-7.0787,-36.0597,1.0
dc17e671c24856019535cfca38659329,credit_card,6.0,183.63,-22.7502,-45.122,1.0
dc19a192b86649740fc1f87f652c4730,credit_card,1.0,79.81,-22.9684,-43.185,1.0
dc19ad0af3cf2d05d102d94767550f27,credit_card,3.0,290.72,-22.9284,-43.2405,1.0
dc1c6a185441460c51d8faba4504f328,credit_card,1.0,148.39,-23.5913,-46.72,1.0
dc2077d3fad144ac769ab2e5701b126f,credit_card,1.0,116.85,-23.6085,-46.6612,1.0
dc53ea76e9cdcd736e996ee4c8c5ea4b,credit_card,3.0,76.36,-23.7594,-53.2928,1.0
dc5f804a5a2d3cf62638e81185cb8d75,credit_card,6.0,63.35,-22.4608,-44.4806,1.0
dc791dc083c466ecf8982fef1a65a3aa,credit_card,1.0,121.09,-20.4691,-45.9608,1.0
dc7c7ee0ef051839bb7d588e1d31e970,boleto,1.0,181.68,-23.665,-46.6909,1.0
dc8424be33dd1873250680c85a3b9376,debit_card,1.0,296.33,-12.9682,-38.4155,1.0
dc96d6db4d24102b279b865dca6b5db5,boleto,1.0,78.76,-23.5202,-46.1773,1.0
dc986ff28daaca3f8d0d08008ca08312,credit_card,5.0,378.5,-8.7229,-63.8762,1.0
dc9f8aef1cd8c21fe3cd1889a7577673,boleto,1.0,95.34,-23.5523,-46.63,1.0
dc9f99eb8458b74aea47c32170ae1374,boleto,1.0,340.12,-23.7038,-46.5018,1.0
dcaaea8aa268585bd75a44eeb2463996,credit_card,1.0,264.95,-22.9655,-43.2154,1.0
dcab6749dea9e9411fd400cdf978f3ea,credit_card,3.0,97.15,-23.0426,-46.8441,1.0
dcae66fde19e1d96f1a39c7f8f620a59,credit_card,2.0,68.13,-23.7434,-50.0734,1.0
dcaece2588d9688376b75a288451b77a,credit_card,3.0,142.19,-8.8769,-36.471,1.0
dcbc3a09d6686ab3ffd9c9a6a5e9dd49,credit_card,1.0,222.09,-24.7208,-53.7205,1.0
dcbe5dd7a16a2abefddfada29675f2c7,credit_card,1.0,31.96,-23.5035,-46.7129,1.0
dcc8a356f6950f0084fe9af38dffdd35,credit_card,1.0,44.1,-23.0037,-43.3408,1.0
dcc91c2bccadbf54e0df318e0f9b6cf6,credit_card,3.0,31.91,-19.9473,-44.0578,1.0
dcc9b2cb5be5a006e1857145b72cfaf4,boleto,1.0,43.25,-23.7409,-46.5552,1.0
dccde35aac11d5e4c5e88479cda1284b,credit_card,2.0,185.55,-22.4532,-47.5346,1.0
dcd933f6d14ad386563dbebb020e4cbf,credit_card,1.0,112.5,-23.444,-46.9155,1.0
dceaacb38425bbd61d7d71968bfdccda,credit_card,3.0,77.68,-29.1663,-51.1783,1.0
dcf2e93c682131bb9b8ba3472d95bed1,boleto,1.0,114.8,-21.2138,-47.7949,1.0
dcf4c5c933d46f8e0f98e1bfe037f2bd,credit_card,2.0,205.18,-14.3116,-39.3184,1.0
dd039ee577bae280abdeb92322f04a49,credit_card,2.0,117.24,-21.9744,-42.3542,1.0
dd17d7c53c87783e0f71685dec93b9f3,credit_card,1.0,33.71,-23.5795,-46.6441,1.0
dd1e44059d2c70e672f19efd067ca739,voucher,1.0,37.89,-23.5376,-46.5382,1.0
dd25b514ee922669e5de2d638199a3e3,credit_card,3.0,90.98,-22.9853,-43.2041,1.0
dd3b43978ac68412d41f09c8354bdf7c,credit_card,1.0,12.6,-22.552,-44.1545,1.0
dd3dbd954a92cde43aa989722745a4f8,credit_card,2.0,147.65,-22.2882,-42.5312,1.0
dd6cd377eeb9f4b456733ea3c0862627,credit_card,1.0,45.21,-19.9449,-43.9396,1.0
dd6df6bc626f435236526c7f50b43d26,credit_card,1.0,210.08,-23.1147,-46.5529,1.0
dd71e2c1822cbafcfeac896149bdb72f,credit_card,1.0,99.69,-22.3391,-49.1108,1.0
dd726e954ce7cb0fdcb2acab9863695a,credit_card,2.0,138.65,-23.6237,-46.8004,1.0
dd73b2c2de46a16bea5535cfba5a0c36,credit_card,3.0,260.0,-27.1048,-48.6223,1.0
dd7b0e9b51e5377bd9c1fd3e286c7b9d,credit_card,1.0,0.09,-22.8358,-43.2761,1.0
dd7b661999d6d8a5b007d8d90532f403,credit_card,5.0,385.86,-17.8747,-44.1704,1.0
dd7c74023d4db68b3289a486601d0984,boleto,1.0,64.51,-22.4988,-44.1049,1.0
dd8c586651f9232e473ad86cf89c143f,credit_card,5.0,55.985,-22.9266,-42.6023,1.0
dd8d6412f348821c9a9cb8f8cded4e54,credit_card,4.0,424.89,-22.348,-48.7845,1.0
dd967372b706e675beac710e7d4c5484,boleto,1.0,136.3,-28.5237,-49.3184,1.0
dda1078b0a2275618f8d197ee18c2273,credit_card,1.0,146.15,-22.9704,-43.0321,1.0
dda7d094a7c887911a9f6cadf698c5b9,credit_card,10.0,1724.04,-16.4773,-54.5932,1.0
ddb034b4dc38c230137ad61b4a119045,boleto,1.0,123.34,-20.2696,-50.5434,1.0
ddc7e78822511e9ba4ef62aee5f0ec6b,credit_card,1.0,88.0,-27.5952,-48.6176,1.0
ddf6b5e5b8bb27ef61ddd976e9b3e37e,credit_card,4.0,134.28,-22.9494,-43.3872,3.0
ddfbd2ab45bb0e6bcb52807ce96f0bfb,credit_card,1.0,40.81,-20.8779,-48.811,1.0
de038c878113042bad53a835ecd65502,credit_card,4.0,79.18,-21.6739,-49.7581,1.0
de0da602258d4d3b1441f62ec4e7dfc3,credit_card,1.0,144.12,-23.5574,-46.675,1.0
de1b9fc368d24bb474379bed6baf9f41,boleto,1.0,122.5,-29.3817,-50.874,1.0
de1d40288fb4828a0297165aeb57ee24,credit_card,1.0,179.01,-23.5396,-46.7047,1.0
de229809c17dc1220c223e37537676b1,credit_card,2.0,85.15,-8.042,-34.9478,1.0
de25a31bbf207c8718b7b03764f95ddc,voucher,2.0,132.76,-23.5155,-46.8391,3.0
de265abbbc00369e332f0cc51d4e544d,credit_card,1.0,15.58,-19.9656,-44.0243,1.0
de33bec53d9ef966e610993d9981e01e,credit_card,1.0,107.28,-21.295,-50.3433,1.0
de34b16117594161a6a89c50b289d35a,credit_card,4.0,307.26,-23.6894,-46.505,1.0
de4ebdb29ae674d7576e5bdc19a0a828,credit_card,6.0,415.14,-15.8108,-47.8964,1.0
de5da5f4396e89725bc4bf041a6d09f5,credit_card,8.0,159.36,-29.9075,-51.223,1.0
de72450bfd5f94f2de83ad70e4362a04,debit_card,1.0,74.48,-23.4828,-46.5435,1.0
de73179fb08ccaa16bfbf6c139879855,credit_card,5.0,65.17,-15.5883,-56.0684,1.0
de781ac3b06f0d8a41213a917111e95e,boleto,1.0,139.96,-23.4728,-46.6007,1.0
de8717915181b17553183733eac66c33,credit_card,1.0,7.5,-23.2694,-51.0529,1.0
de87cb2cab6084a1a92f540114bd14ed,credit_card,3.0,150.14,-23.6568,-46.6833,1.0
de8af0f20bb492182f20e6c73f24da32,credit_card,1.0,80.11,-23.5321,-46.4763,1.0
de9c15c18724c6b8b335fe5ff485e01f,boleto,1.0,78.42,-23.9452,-46.3744,1.0
de9f9e430c01b1b6c5e67eef2e980dff,credit_card,1.0,46.72,-23.5959,-46.6689,1.0
deacc61a94726c15f203d73997b74882,boleto,1.0,135.59,-21.7805,-48.5658,1.0
debefd4bde750f78013ed0a6217bf165,credit_card,1.0,56.39,-15.715,-47.8858,1.0
dec5217f924eab1dae338b9b54f53558,boleto,1.0,112.71,-21.4696,-49.2222,1.0
dec8632530ce2c58e688e63cbc5105e6,credit_card,3.0,30.64,-22.8539,-42.0605,1.0
decc36d2cdb063a399445b91eba4ee35,credit_card,2.0,146.16,-20.3126,-40.4,1.0
ded5296d8ca7da9e88d37cb60b69bdf0,credit_card,2.0,166.74,-23.1164,-47.2378,1.0
dee19bd0f0519deb0b5cb50e2f1da9dc,credit_card,2.0,163.06,-23.4487,-46.518,1.0
deed673d98683621bb6af3160e73bf75,credit_card,6.0,236.76,-22.9144,-43.2457,1.0
defe641055e73bd49be86650babb31ae,credit_card,1.0,187.34,-23.5903,-46.6459,1.0
df016cae74bd4348d60f96d9071c5544,debit_card,1.0,114.35,-23.4789,-46.5382,1.0
df09be8730fb8ef5ffa050d3ecf22bbf,credit_card,3.0,118.38,-30.0297,-51.2025,1.0
df0f1ce8c5e305e941efb38831053632,credit_card,2.0,101.78,-15.816,-47.9073,1.0
df23163cd20b2c1eb7c2a461618f5682,boleto,1.0,38.27,-23.7554,-46.5848,1.0
df2f0e7955eb45a55eb6e4ecb1ad2331,boleto,1.0,88.69,-23.537,-46.6593,1.0
df409b946825741811dabef4815a2eb2,credit_card,4.0,40.59,-16.6089,-50.1341,1.0
df4f88c4ab3f6fe820a10e07a84d7302,credit_card,3.0,213.51,-29.7066,-51.1414,1.0
df51e988b63ae327661ba775e3bbaffa,credit_card,1.0,98.85,-23.7318,-46.7013,1.0
df5206f3d3eb5b38ee2126705498a7a3,credit_card,8.0,304.05,-30.0775,-51.2228,1.0
df5beea38bd02a847395710361d254af,credit_card,3.0,128.8,-3.8155,-38.5771,1.0
df637bcaf1ff0bd6b532c86995d7efe8,credit_card,3.0,131.57,-22.9726,-43.1877,1.0
df654194927e4e1efc30c15bb11b56c5,credit_card,3.0,133.41,-23.6572,-46.6128,1.0
df7302c3c439d22daf6847ef8ea79a70,credit_card,1.0,112.3,-23.6424,-46.5608,1.0
df7d44aad1186078052f3423b758bfaf,credit_card,8.0,868.93,-21.7109,-46.8208,1.0
df88646c806efe1125c6ccdae6760587,credit_card,6.0,465.4,-23.199,-45.9432,1.0
df97049829a4fc31be5baa8c901369c1,credit_card,4.0,86.15,-23.9685,-46.3055,1.0
df9a45df92e7a3d3b143bb47ffe05d7d,credit_card,8.0,412.02,-22.8951,-43.3575,1.0
dfa20ad77fd58103f9d7384f85eabd50,boleto,1.0,128.83,-15.5606,-49.9471,1.0
dfa91a18c3571d25de69331bd046ac6a,credit_card,1.0,124.85,-23.4854,-46.8098,1.0
dfad52af74ef4e4efcd09c4f00de979d,boleto,1.0,199.36,-26.9869,-51.7535,1.0
dfb3d2f73f921b080b2ec0f91939c00c,debit_card,1.0,54.37,-19.9342,-44.014,1.0
dfc012fa53c40e8c2cc21d79d46741fb,boleto,1.0,65.62,-18.9983,-46.3094,1.0
dfc0c5d53678c35744d82e35d30580a9,credit_card,2.0,434.92,-23.1417,-46.5511,1.0
dfc569fe71e076ecc9a61b49756e6342,credit_card,10.0,192.5,-22.8815,-43.4945,1.0
dfd24a4f48d371b780c7fb0c84fcf608,credit_card,1.0,131.17,-8.042,-34.9478,1.0
dfd3e2ad5144571de394c58857c3bfff,credit_card,2.0,204.7,-7.0973,-39.6754,1.0
dfdffd35b1c6aa851c28fea6657be2e5,credit_card,4.0,141.55,-7.1724,-34.8999,1.0
dfe96ce580a21f177c1d85fe2c78e1ab,credit_card,10.0,389.45,-22.8551,-43.3635,1.0
dff6f7b96a6d1628ef9072fb3c569957,boleto,1.0,183.47,-23.534,-46.5615,1.0
e00665e49df030cbd24259229beb5d54,credit_card,3.0,285.68,-10.3178,-48.3029,1.0
e01489fe8bbdf496d4be8b867df479b4,credit_card,4.0,179.7,-20.3425,-40.3377,1.0
e019a3baaadcd531fe0d32e1bdb63902,debit_card,1.0,27.36,-22.9516,-47.002,1.0
e031118eb65330b4c180522f2743cf51,boleto,1.0,76.08,-27.853,-53.778,1.0
e032af402cc8649e748190370854c8d9,credit_card,3.0,237.98,-12.9336,-38.4278,1.0
e039e48b34bc0a8730a11b455d9b43c6,credit_card,8.0,425.62,-23.3763,-46.7507,1.0
e0544bdce06fae70d2fb0ff8aeb9cfa5,credit_card,1.0,134.1,-25.4893,-49.3038,1.0
e058b9434f1c28acd8cf61b1a525985c,boleto,1.0,91.76,-30.1076,-51.2505,1.0
e064aa317474b746b695d84fb68e5ea3,boleto,1.0,36.96,-23.6314,-46.7054,1.0
e0659e0e474cf56fc5f6bd6250d5c0d4,credit_card,6.0,228.28,-23.3528,-47.8721,1.0
e0681ab3c1e38fecbae27e1d51021336,credit_card,10.0,116.2,-23.6684,-46.5877,1.0
e06997bf57442b4ed5d3759d0c19cc0d,credit_card,1.0,18.36,-22.9755,-47.0027,1.0
e07cddb94e7699c001f366b6ab7c62a1,credit_card,1.0,89.58,-28.2119,-51.5252,1.0
e08869b13b8407ac7473e5bd5f534d2a,boleto,1.0,86.25,-20.2181,-40.243,1.0
e08cdee3b201d3b2f8048f0edd17fe69,credit_card,1.0,24.03,-9.3975,-38.2263,1.0
e0922a5c17034b29266f658e9b327bc4,boleto,1.0,439.77,-15.4193,-55.7253,1.0
e0a435b6106cae0bc42a2cef0565b622,boleto,1.0,48.62,-23.5413,-46.3854,1.0
e0aa6100669afe14db4e356afbf7d744,credit_card,1.0,113.11,-23.5576,-46.9398,1.0
e0bbb10705f6361b27c8b3466b9b7317,boleto,1.0,157.32,-16.5129,-50.3749,1.0
e0c0df3ada9b5f8be03c0df94ac63ae8,boleto,1.0,173.53,-23.4425,-46.5206,1.0
e0c3aaad51e0c7b6339ea1b589de52fb,credit_card,8.0,169.0,-23.5398,-46.4448,1.0
e0c3bef7c7e5679c7776c40abec7fe2b,credit_card,10.0,1662.02,-23.2338,-45.9025,1.0
e0caf1bc5a0940109a4b13d7a8036850,credit_card,8.0,178.66,-18.7182,-39.8549,1.0
e0d5e4dcc51b803017994bfd88070910,credit_card,4.0,101.64,-22.8631,-47.15,1.0
e0dd737c37017dd45daddee7b4976993,credit_card,10.0,146.96,-22.8839,-42.0256,1.0
e0edca77b7cfb83eb584350cf58a6bff,boleto,1.0,209.4,-22.2785,-46.3713,1.0
e0f0ddf193e7bf3be486a26d65332b75,credit_card,2.0,59.78,-22.471,-48.9862,1.0
e0f4369442d02c201e98330c810d1e56,credit_card,4.0,295.12,-23.53,-46.7989,1.0
e0fc2059c95e07861959af4d6805bb87,credit_card,10.0,360.66,-30.0157,-51.3286,1.0
e0fd7725d9467c84add5e7c9c047ceb9,credit_card,2.0,143.12,-15.9012,-47.7784,1.0
e10e22d48ee19a46abf07ec3a2304581,debit_card,1.0,76.24,-29.9053,-51.1414,1.0
e1131f8a57b4dd8b28437352d44505c4,credit_card,1.0,107.96,-23.5185,-47.1286,1.0
e115ec37afa6e7c88bbd6e270163c719,credit_card,3.0,358.53,-23.5695,-46.6113,1.0
e1271d8a2ce007bdd8b40df8a0ded843,boleto,1.0,94.83,-23.6206,-46.5274,1.0
e13a3db531d2a3ccdf7886e75ef8f752,credit_card,3.0,54.34,-10.9337,-37.0788,1.0
e1407f4d2fd92ed069307bb0b836615a,credit_card,4.0,609.99,-7.5315,-46.0431,1.0
e143abeecb6208d3d01b820589f06271,credit_card,5.0,82.37,-3.4962,-39.5809,1.0
e14944e33e2d8f2586c6c0055f8161d7,credit_card,1.0,90.65,-28.0387,-48.6315,1.0
e1597191169c809c3f806394f02b3835,credit_card,1.0,98.22,-23.6101,-46.4441,1.0
e15bbe8fc7504d0075b5835a1b306ada,credit_card,2.0,158.53,-22.9096,-43.1777,1.0
e1607ab0942bd856215a6c03848aac33,credit_card,2.0,104.19,-11.1705,-61.9058,1.0
e1655711f868152c8d0cebbb06eba97e,boleto,1.0,266.7,-23.4849,-46.6843,1.0
e165945edfcffcc84b49816dd8f5e7f7,credit_card,3.0,123.18,-15.5508,-55.1761,1.0
e16d7091d21232b86422f61683e8024a,credit_card,2.0,76.76,-19.9364,-44.1385,1.0
e1708ec558c8c1d8bd5e24d022cd13ce,credit_card,4.0,257.45,-23.6258,-46.7212,1.0
e17389eea4d3cbca4b20b0b6ee23734d,credit_card,8.0,92.46,-22.8962,-43.3127,1.0
e184051e38203f61efc1b87fef5ea173,credit_card,3.0,128.26,-22.9671,-43.7003,1.0
e187b9671c855c63c1400ecb2cbe5191,credit_card,1.0,47.09,-22.5515,-45.7786,1.0
e19d6cb4b2c634a869a5c580395f8b26,credit_card,7.0,140.07,-22.8294,-43.014,1.0
e1a3369d056da99d86a2a35b3eb18ac4,credit_card,1.0,120.08,-19.9622,-43.9872,1.0
e1a63c8e2ec6942aa55536213460ddb7,boleto,1.0,124.39,-24.1827,-46.8018,1.0
e1a821d8a0ad5e951bf0e47464dd1f9e,credit_card,3.0,277.63,-23.533,-46.7168,1.0
e1aee958411b38ccf9fe3b9334dfedb6,credit_card,6.0,253.22,-30.019,-51.1375,1.0
e1b22883de52fb6e132faa3ca7ee3b5c,boleto,1.0,92.9,-21.4835,-47.3687,1.0
e1ba66a5a9d18b225ac4c2adc66e7737,credit_card,1.0,133.85,-23.212,-47.5221,1.0
e1c7d3ab85926345afd5a30b83a4c4ca,credit_card,1.0,65.0,-19.8741,-44.987,1.0
e1da8367281568594e24f24e7349d894,credit_card,2.0,140.67,-15.9947,-41.2726,1.0
e1ebc5849ac165f9e4a7876412482afe,credit_card,1.0,70.7,-23.0315,-46.9811,1.0
e1f0d19a3a52e39bf6c5d319d9c2c7cb,credit_card,2.0,346.9,-22.4146,-49.1394,1.0
e1f50c6c0a443c30340b982b8fbe1a14,credit_card,2.0,80.54,-22.8878,-47.0383,1.0
e1fd389ff513d486dcd52b06a1e0cfd9,boleto,1.0,57.75,-22.7169,-47.6402,1.0
e2025751a68d76ed85d7f8aa53738f46,credit_card,4.0,154.92,-20.1621,-44.9019,1.0
e2068b43baf62eb4545505e99cd12ee7,credit_card,1.0,65.22,-22.9032,-43.107,1.0
e20bbbf1b72e61fe7f3eb537ddaa45c3,credit_card,8.0,182.62,-21.7035,-47.2764,1.0
e20da8f03bc403a8efda159115a58b2d,boleto,1.0,81.89,-22.9064,-43.2825,1.0
e211371b59428b1d536c5595a1305286,credit_card,3.0,71.92,-24.0228,-46.4971,1.0
e219a439f6ca99e32824bcc7153969c9,credit_card,3.0,243.83,-23.0338,-44.1794,1.0
e226254ce0c6d5b7a7ef7218c9b5b518,credit_card,10.0,406.26,-22.3692,-47.3628,1.0
e2439c7b04c3500e7a4aa7a208e78f70,boleto,1.0,86.58,-23.5497,-46.5378,1.0
e24daef584dab37c5b532e691b5bdd9e,credit_card,3.0,61.27,-23.4999,-46.615,1.0
e24fa7f40f8975819f43612ca3c3c3ec,boleto,1.0,298.31,-7.1252,-34.9212,1.0
e25e370b86824ff1a40d01c259cadd98,credit_card,7.0,301.19,-29.5878,-51.3619,1.0
e261dace2d1fe8f854e1597b9e507d31,boleto,1.0,122.8,-23.0611,-54.2004,1.0
e27c7b98daeb9621a43bc47e5e315f31,credit_card,5.0,371.93,-22.2626,-46.1711,1.0
e287540a435ded39e67b042ba9cddd8c,credit_card,1.0,47.38,-23.5398,-46.1909,1.0
e299df2c2bd1108fe0ad5e751510bab1,boleto,1.0,42.46,-23.2479,-47.3156,1.0
e2a1de379f4b1b3293a5a0c45aec186d,credit_card,6.0,270.65,-5.546,-48.7241,1.0
e2ab4c4e535a10b714cebe43b9b48421,boleto,1.0,127.5,-19.3249,-41.2492,1.0
e2ad8e0608dac59942fca8049aac3b68,credit_card,20.0,200.08,-23.5536,-46.4527,1.0
